Date,Open,High,Low,Close
2019-03-06,2790.270020,2790.270020,2768.689941,2771.449951
2019-03-07,2766.530029,2767.250000,2739.090088,2748.929932
2019-03-08,2730.790039,2744.129883,2722.270020,2743.070068
2019-03-11,2747.610107,2784.000000,2747.610107,2783.300049
2019-03-12,2787.340088,2798.320068,2786.729980,2791.520020
2019-03-13,2799.780029,2821.239990,2799.780029,2810.919922
2019-03-14,2810.379883,2815.000000,2803.459961,2808.479980
2019-03-15,2810.790039,2830.729980,2810.790039,2822.479980
2019-03-18,2822.610107,2835.409912,2821.989990,2832.939941
2019-03-19,2840.760010,2852.419922,2823.270020,2832.570068
2019-03-20,2831.340088,2843.540039,2812.429932,2824.229980
2019-03-21,2819.719971,2860.310059,2817.379883,2854.879883
2019-03-22,2844.520020,2846.159912,2800.469971,2800.709961
2019-03-25,2796.010010,2809.790039,2785.020020,2798.360107
2019-03-26,2812.659912,2829.870117,2803.989990,2818.459961
2019-03-27,2819.719971,2825.560059,2787.719971,2805.370117
2019-03-28,2809.399902,2819.709961,2798.770020,2815.439941
2019-03-29,2828.270020,2836.030029,2819.229980,2834.399902
2019-04-01,2848.629883,2869.399902,2848.629883,2867.189941
2019-04-02,2868.239990,2872.899902,2858.750000,2867.239990
2019-04-03,2876.090088,2885.250000,2865.169922,2873.399902
2019-04-04,2873.989990,2881.280029,2867.139893,2879.389893
2019-04-05,2884.159912,2893.239990,2882.989990,2892.739990
2019-04-08,2888.459961,2895.949951,2880.780029,2895.770020
2019-04-09,2886.580078,2886.879883,2873.330078,2878.199951
2019-04-10,2881.370117,2889.709961,2879.129883,2888.209961
2019-04-11,2891.919922,2893.419922,2881.989990,2888.320068
2019-04-12,2900.860107,2910.540039,2898.370117,2907.409912
2019-04-15,2908.320068,2909.600098,2896.479980,2905.580078
2019-04-16,2912.260010,2916.060059,2900.709961,2907.060059
2019-04-17,2916.040039,2918.000000,2895.449951,2900.449951
2019-04-18,2904.810059,2908.399902,2891.899902,2905.030029
2019-04-22,2898.780029,2909.510010,2896.350098,2907.969971
2019-04-23,2909.989990,2936.310059,2908.530029,2933.679932
2019-04-24,2934.000000,2936.830078,2926.050049,2927.250000
2019-04-25,2928.989990,2933.100098,2912.840088,2926.169922
2019-04-26,2925.810059,2939.879883,2917.560059,2939.879883
2019-04-29,2940.580078,2949.520020,2939.350098,2943.030029
2019-04-30,2937.139893,2948.219971,2924.110107,2945.830078
2019-05-01,2952.330078,2954.129883,2923.360107,2923.729980
2019-05-02,2922.159912,2931.679932,2900.500000,2917.520020
2019-05-03,2929.209961,2947.850098,2929.209961,2945.639893
2019-05-06,2908.889893,2937.320068,2898.209961,2932.469971
2019-05-07,2913.030029,2913.030029,2862.600098,2884.050049
2019-05-08,2879.610107,2897.959961,2873.280029,2879.419922
2019-05-09,2859.840088,2875.969971,2836.399902,2870.719971
2019-05-10,2863.100098,2891.310059,2825.389893,2881.399902
2019-05-13,2840.189941,2840.189941,2801.429932,2811.870117
2019-05-14,2820.120117,2852.540039,2820.120117,2834.409912
2019-05-15,2820.379883,2858.679932,2815.080078,2850.959961
2019-05-16,2855.800049,2892.149902,2855.800049,2876.320068
2019-05-17,2858.600098,2885.479980,2854.229980,2859.530029
2019-05-20,2841.939941,2853.860107,2831.290039,2840.229980
2019-05-21,2854.020020,2868.879883,2854.020020,2864.360107
2019-05-22,2856.060059,2865.469971,2851.110107,2856.270020
2019-05-23,2836.699951,2836.699951,2805.489990,2822.239990
2019-05-24,2832.409912,2841.360107,2820.189941,2826.060059
2019-05-28,2830.030029,2840.510010,2801.580078,2802.389893
2019-05-29,2790.250000,2792.030029,2766.060059,2783.020020
2019-05-30,2786.939941,2799.000000,2776.739990,2788.860107
2019-05-31,2766.149902,2768.979980,2750.520020,2752.060059
2019-06-03,2751.530029,2763.070068,2728.810059,2744.449951
2019-06-04,2762.639893,2804.489990,2762.639893,2803.270020
2019-06-05,2818.090088,2827.280029,2800.919922,2826.149902
2019-06-06,2828.510010,2852.100098,2822.449951,2843.489990
2019-06-07,2852.870117,2884.969971,2852.870117,2873.340088
2019-06-10,2885.830078,2904.770020,2885.510010,2886.729980
2019-06-11,2903.270020,2910.610107,2878.530029,2885.719971
2019-06-12,2882.729980,2888.570068,2874.679932,2879.840088
2019-06-13,2886.239990,2895.239990,2881.989990,2891.639893
2019-06-14,2886.820068,2894.449951,2879.620117,2886.979980
2019-06-17,2889.750000,2897.270020,2887.300049,2889.669922
2019-06-18,2906.709961,2930.790039,2905.439941,2917.750000
2019-06-19,2920.550049,2931.739990,2911.429932,2926.459961
2019-06-20,2949.600098,2958.060059,2931.500000,2954.179932
2019-06-21,2952.709961,2964.149902,2946.870117,2950.459961
2019-06-24,2951.419922,2954.919922,2944.050049,2945.350098
2019-06-25,2945.780029,2946.520020,2916.010010,2917.379883
2019-06-26,2926.070068,2932.590088,2912.989990,2913.780029
2019-06-27,2919.659912,2929.300049,2918.570068,2924.919922
2019-06-28,2932.939941,2943.979980,2929.050049,2941.760010
2019-07-01,2971.409912,2977.929932,2952.219971,2964.330078
2019-07-02,2964.659912,2973.209961,2955.919922,2973.010010
2019-07-03,2978.080078,2995.840088,2977.959961,2995.820068
2019-07-05,2984.250000,2994.030029,2967.969971,2990.409912
2019-07-08,2979.770020,2980.760010,2970.090088,2975.949951
2019-07-09,2965.520020,2981.899902,2963.439941,2979.629883
2019-07-10,2989.300049,3002.979980,2984.620117,2993.070068
2019-07-11,2999.620117,3002.330078,2988.800049,2999.909912
2019-07-12,3003.360107,3013.919922,3001.870117,3013.770020
2019-07-15,3017.800049,3017.800049,3008.770020,3014.300049
2019-07-16,3012.129883,3015.020020,3001.149902,3004.040039
2019-07-17,3005.100098,3005.260010,2984.250000,2984.419922
2019-07-18,2978.870117,2998.280029,2973.090088,2995.110107
2019-07-19,3004.260010,3006.020020,2975.860107,2976.610107
2019-07-22,2981.929932,2990.709961,2976.649902,2985.030029
2019-07-23,2994.739990,3005.899902,2988.560059,3005.469971
2019-07-24,2998.770020,3019.590088,2996.820068,3019.560059
2019-07-25,3016.260010,3016.310059,2997.239990,3003.669922
2019-07-26,3013.250000,3027.979980,3012.590088,3025.860107
2019-07-29,3024.469971,3025.610107,3014.300049,3020.969971
2019-07-30,3007.659912,3017.189941,3000.939941,3013.179932
2019-07-31,3016.219971,3017.399902,2958.080078,2980.379883
2019-08-01,2980.320068,3013.590088,2945.229980,2953.560059
2019-08-02,2943.899902,2945.500000,2914.110107,2932.050049
2019-08-05,2898.070068,2898.070068,2822.120117,2844.739990
2019-08-06,2861.179932,2884.399902,2847.419922,2881.770020
2019-08-07,2858.649902,2892.169922,2825.709961,2883.979980
2019-08-08,2896.209961,2938.719971,2894.469971,2938.090088
2019-08-09,2930.510010,2935.750000,2900.149902,2918.649902
2019-08-12,2907.070068,2907.580078,2873.139893,2882.699951
2019-08-13,2880.719971,2943.310059,2877.050049,2926.320068
2019-08-14,2894.149902,2894.149902,2839.639893,2840.600098
2019-08-15,2846.199951,2856.669922,2825.510010,2847.600098
2019-08-16,2864.739990,2893.629883,2864.739990,2888.679932
2019-08-19,2913.479980,2931.000000,2913.479980,2923.649902
2019-08-20,2919.010010,2923.629883,2899.600098,2900.510010
2019-08-21,2922.040039,2928.729980,2917.909912,2924.429932
2019-08-22,2930.939941,2939.080078,2904.510010,2922.949951
2019-08-23,2911.070068,2927.010010,2834.969971,2847.110107
2019-08-26,2866.699951,2879.270020,2856.000000,2878.379883
2019-08-27,2893.139893,2898.790039,2860.590088,2869.159912
2019-08-28,2861.280029,2890.030029,2853.050049,2887.939941
2019-08-29,2910.370117,2930.500000,2905.669922,2924.580078
2019-08-30,2937.090088,2940.429932,2913.320068,2926.459961
2019-09-03,2909.010010,2914.389893,2891.850098,2906.270020
2019-09-04,2924.669922,2938.840088,2921.860107,2937.780029
2019-09-05,2960.600098,2985.860107,2960.600098,2976.000000
2019-09-06,2980.330078,2985.030029,2972.510010,2978.709961
2019-09-09,2988.429932,2989.429932,2969.389893,2978.429932
2019-09-10,2971.010010,2979.389893,2957.010010,2979.389893
2019-09-11,2981.409912,3000.929932,2975.310059,3000.929932
2019-09-12,3009.080078,3020.739990,3000.919922,3009.570068
2019-09-13,3012.209961,3017.330078,3002.899902,3007.389893
2019-09-16,2996.409912,3002.189941,2990.669922,2997.959961
2019-09-17,2995.669922,3006.209961,2993.729980,3005.699951
2019-09-18,3001.500000,3007.830078,2978.570068,3006.729980
2019-09-19,3010.360107,3021.989990,3003.159912,3006.790039
2019-09-20,3008.419922,3016.370117,2984.679932,2992.070068
2019-09-23,2983.500000,2999.149902,2982.229980,2991.780029
2019-09-24,3002.429932,3007.979980,2957.729980,2966.600098
2019-09-25,2968.350098,2989.820068,2952.860107,2984.870117
2019-09-26,2985.729980,2987.280029,2963.709961,2977.620117
2019-09-27,2985.469971,2987.310059,2945.530029,2961.790039
2019-09-30,2967.070068,2983.850098,2967.070068,2976.739990
2019-10-01,2983.689941,2992.530029,2938.699951,2940.250000
2019-10-02,2924.780029,2924.780029,2874.929932,2887.610107
2019-10-03,2885.379883,2911.129883,2855.939941,2910.629883
2019-10-04,2918.560059,2953.739990,2918.560059,2952.010010
2019-10-07,2944.229980,2959.750000,2935.679932,2938.790039
2019-10-08,2920.399902,2925.469971,2892.659912,2893.060059
2019-10-09,2911.100098,2929.320068,2907.409912,2919.399902
2019-10-10,2918.550049,2948.459961,2917.120117,2938.129883
2019-10-11,2963.070068,2993.280029,2963.070068,2970.270020
2019-10-14,2965.810059,2972.840088,2962.939941,2966.149902
2019-10-15,2973.610107,3003.280029,2973.610107,2995.679932
2019-10-16,2989.679932,2997.540039,2985.199951,2989.689941
2019-10-17,3000.770020,3008.290039,2991.790039,2997.949951
2019-10-18,2996.840088,3000.000000,2976.310059,2986.199951
2019-10-21,2996.479980,3007.330078,2995.350098,3006.719971
2019-10-22,3010.729980,3014.570068,2995.040039,2995.989990
2019-10-23,2994.010010,3004.780029,2991.209961,3004.520020
2019-10-24,3014.780029,3016.070068,3000.419922,3010.290039
2019-10-25,3003.320068,3027.389893,3001.939941,3022.550049
2019-10-28,3032.120117,3044.080078,3032.120117,3039.419922
2019-10-29,3035.389893,3047.870117,3034.810059,3036.889893
2019-10-30,3039.739990,3050.100098,3025.959961,3046.770020
2019-10-31,3046.899902,3046.899902,3023.189941,3037.560059
2019-11-01,3050.719971,3066.949951,3050.719971,3066.909912
2019-11-04,3078.959961,3085.199951,3074.870117,3078.270020
2019-11-05,3080.800049,3083.949951,3072.149902,3074.620117
2019-11-06,3075.100098,3078.340088,3065.889893,3076.780029
2019-11-07,3087.020020,3097.770020,3080.229980,3085.179932
2019-11-08,3081.250000,3093.090088,3073.580078,3093.080078
2019-11-11,3080.330078,3088.330078,3075.820068,3087.010010
2019-11-12,3089.280029,3102.610107,3084.729980,3091.840088
2019-11-13,3084.179932,3098.060059,3078.800049,3094.040039
2019-11-14,3090.750000,3098.199951,3083.260010,3096.629883
2019-11-15,3107.919922,3120.459961,3104.600098,3120.459961
2019-11-18,3117.909912,3124.169922,3112.060059,3122.030029
2019-11-19,3127.449951,3127.639893,3113.469971,3120.179932
2019-11-20,3114.659912,3118.969971,3091.409912,3108.459961
2019-11-21,3108.489990,3110.110107,3094.550049,3103.540039
2019-11-22,3111.409912,3112.870117,3099.260010,3110.290039
2019-11-25,3117.439941,3133.830078,3117.439941,3133.639893
2019-11-26,3134.850098,3142.689941,3131.000000,3140.520020
2019-11-27,3145.489990,3154.260010,3143.409912,3153.629883
2019-11-29,3147.179932,3150.300049,3139.340088,3140.979980
2019-12-02,3143.850098,3144.310059,3110.780029,3113.870117
2019-12-03,3087.409912,3094.969971,3070.330078,3093.199951
2019-12-04,3103.500000,3119.379883,3102.530029,3112.760010
2019-12-05,3119.209961,3119.449951,3103.760010,3117.429932
2019-12-06,3134.620117,3150.600098,3134.620117,3145.909912
2019-12-09,3141.860107,3148.870117,3135.459961,3135.959961
2019-12-10,3135.360107,3142.120117,3126.090088,3132.520020
2019-12-11,3135.750000,3143.979980,3133.209961,3141.629883
2019-12-12,3141.229980,3176.280029,3138.469971,3168.570068
2019-12-13,3166.649902,3182.679932,3156.510010,3168.800049
2019-12-16,3183.629883,3197.709961,3183.629883,3191.449951
2019-12-17,3195.399902,3198.219971,3191.030029,3192.520020
2019-12-18,3195.209961,3198.479980,3191.139893,3191.139893
2019-12-19,3192.320068,3205.479980,3192.320068,3205.370117
2019-12-20,3223.330078,3225.649902,3216.030029,3221.219971
2019-12-23,3226.050049,3227.780029,3222.300049,3224.010010
2019-12-24,3225.449951,3226.429932,3220.510010,3223.379883
2019-12-26,3227.199951,3240.080078,3227.199951,3239.909912
2019-12-27,3247.229980,3247.929932,3234.370117,3240.020020
2019-12-30,3240.090088,3240.919922,3216.570068,3221.290039
2019-12-31,3215.179932,3231.719971,3212.030029,3230.780029
2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098
2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098
2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029
2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932
2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049
2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951
2020-01-10,3281.810059,3282.989990,3260.860107,3265.350098
2020-01-13,3271.129883,3288.129883,3268.429932,3288.129883
2020-01-14,3285.350098,3294.250000,3277.189941,3283.149902
2020-01-15,3282.270020,3298.659912,3280.689941,3289.290039
2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059
2020-01-17,3323.659912,3329.879883,3318.860107,3329.620117
2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039
2020-01-22,3330.020020,3337.770020,3320.040039,3321.750000
2020-01-23,3315.770020,3326.879883,3301.870117,3325.540039
2020-01-24,3333.100098,3333.179932,3281.530029,3295.469971
2020-01-27,3247.159912,3258.850098,3234.500000,3243.629883
2020-01-28,3255.350098,3285.780029,3253.219971,3276.239990
2020-01-29,3289.459961,3293.469971,3271.889893,3273.399902
2020-01-30,3256.449951,3285.909912,3242.800049,3283.659912
2020-01-31,3282.330078,3282.330078,3214.679932,3225.520020
2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922
2020-02-04,3280.610107,3306.919922,3280.610107,3297.590088
2020-02-05,3324.909912,3337.580078,3313.750000,3334.689941
2020-02-06,3344.919922,3347.959961,3334.389893,3345.780029
2020-02-07,3335.540039,3341.419922,3322.120117,3327.709961
2020-02-10,3318.280029,3352.260010,3317.770020,3352.090088
2020-02-11,3365.870117,3375.629883,3352.719971,3357.750000
2020-02-12,3370.500000,3381.469971,3369.719971,3379.449951
2020-02-13,3365.899902,3385.090088,3360.520020,3373.939941
2020-02-14,3378.080078,3380.689941,3366.149902,3380.159912
2020-02-18,3369.040039,3375.010010,3355.610107,3370.290039
2020-02-19,3380.389893,3393.520020,3378.830078,3386.149902
2020-02-20,3380.449951,3389.149902,3341.020020,3373.229980
2020-02-21,3360.500000,3360.760010,3328.449951,3337.750000
2020-02-24,3257.610107,3259.810059,3214.649902,3225.889893
2020-02-25,3238.939941,3246.989990,3118.770020,3128.209961
2020-02-26,3139.899902,3182.510010,3108.989990,3116.389893
2020-02-27,3062.540039,3097.070068,2977.389893,2978.760010
2020-02-28,2916.899902,2959.719971,2855.840088,2954.219971
2020-03-02,2974.280029,3090.959961,2945.189941,3090.229980
2020-03-03,3096.459961,3136.719971,2976.629883,3003.370117
2020-03-04,3045.750000,3130.969971,3034.379883,3130.120117
2020-03-05,3075.699951,3083.040039,2999.830078,3023.939941
2020-03-06,2954.199951,2985.929932,2901.540039,2972.370117
2020-03-09,2863.889893,2863.889893,2734.429932,2746.560059
2020-03-10,2813.479980,2882.590088,2734.000000,2882.229980
2020-03-11,2825.600098,2825.600098,2707.219971,2741.379883
2020-03-12,2630.860107,2660.949951,2478.860107,2480.639893
2020-03-13,2569.989990,2711.330078,2492.370117,2711.020020
2020-03-16,2508.590088,2562.979980,2380.939941,2386.129883
2020-03-17,2425.659912,2553.929932,2367.040039,2529.189941
2020-03-18,2436.500000,2453.570068,2280.520020,2398.100098
2020-03-19,2393.479980,2466.969971,2319.780029,2409.389893
2020-03-20,2431.939941,2453.010010,2295.560059,2304.919922
2020-03-23,2290.709961,2300.729980,2191.860107,2237.399902
2020-03-24,2344.439941,2449.709961,2344.439941,2447.330078
2020-03-25,2457.770020,2571.419922,2407.530029,2475.560059
2020-03-26,2501.290039,2637.010010,2500.719971,2630.070068
2020-03-27,2555.870117,2615.909912,2520.020020,2541.469971
2020-03-30,2558.979980,2631.800049,2545.280029,2626.649902
2020-03-31,2614.689941,2641.389893,2571.149902,2584.590088
2020-04-01,2498.080078,2522.750000,2447.489990,2470.500000
2020-04-02,2458.540039,2533.219971,2455.790039,2526.899902
2020-04-03,2514.919922,2538.179932,2459.959961,2488.649902
2020-04-06,2578.280029,2676.850098,2574.570068,2663.679932
2020-04-07,2738.649902,2756.889893,2657.669922,2659.409912
2020-04-08,2685.000000,2760.750000,2663.300049,2749.979980
2020-04-09,2776.989990,2818.570068,2762.360107,2789.820068
2020-04-13,2782.459961,2782.459961,2721.169922,2761.629883
2020-04-14,2805.100098,2851.850098,2805.100098,2846.060059
2020-04-15,2795.639893,2801.879883,2761.540039,2783.360107
2020-04-16,2799.340088,2806.510010,2764.320068,2799.550049
2020-04-17,2842.429932,2879.219971,2830.879883,2874.560059
2020-04-20,2845.620117,2868.979980,2820.429932,2823.159912
2020-04-21,2784.810059,2785.540039,2727.100098,2736.560059
2020-04-22,2787.889893,2815.100098,2775.949951,2799.310059
2020-04-23,2810.419922,2844.899902,2794.260010,2797.800049
2020-04-24,2812.639893,2842.709961,2791.760010,2836.739990
2020-04-27,2854.649902,2887.719971,2852.889893,2878.479980
2020-04-28,2909.959961,2921.149902,2860.709961,2863.389893
2020-04-29,2918.459961,2954.860107,2912.159912,2939.510010
2020-04-30,2930.909912,2930.909912,2892.469971,2912.429932
2020-05-01,2869.090088,2869.090088,2821.610107,2830.709961
2020-05-04,2815.010010,2844.239990,2797.850098,2842.739990
2020-05-05,2868.879883,2898.229980,2863.550049,2868.439941
2020-05-06,2883.139893,2891.110107,2847.649902,2848.419922
2020-05-07,2878.260010,2901.919922,2876.479980,2881.189941
2020-05-08,2908.830078,2932.159912,2902.879883,2929.800049
2020-05-11,2915.459961,2944.250000,2903.439941,2930.189941
2020-05-12,2939.500000,2945.820068,2869.590088,2870.120117
2020-05-13,2865.860107,2874.139893,2793.149902,2820.000000
2020-05-14,2794.540039,2852.800049,2766.639893,2852.500000
2020-05-15,2829.949951,2865.010010,2816.780029,2863.699951
2020-05-18,2913.860107,2968.090088,2913.860107,2953.909912
2020-05-19,2948.590088,2964.209961,2922.350098,2922.939941
2020-05-20,2953.629883,2980.290039,2953.629883,2971.610107
2020-05-21,2969.949951,2978.500000,2938.570068,2948.510010
2020-05-22,2948.050049,2956.760010,2933.590088,2955.449951
2020-05-26,3004.080078,3021.719971,2988.169922,2991.770020
2020-05-27,3015.649902,3036.250000,2969.750000,3036.129883
2020-05-28,3046.610107,3068.669922,3023.399902,3029.729980
2020-05-29,3025.169922,3049.169922,2998.610107,3044.310059
2020-06-01,3038.780029,3062.179932,3031.540039,3055.729980
2020-06-02,3064.780029,3081.070068,3051.639893,3080.820068
2020-06-03,3098.899902,3130.939941,3098.899902,3122.870117
2020-06-04,3111.560059,3128.909912,3090.409912,3112.350098
2020-06-05,3163.840088,3211.719971,3163.840088,3193.929932
2020-06-08,3199.919922,3233.129883,3196.000000,3232.389893
2020-06-09,3213.320068,3222.709961,3193.110107,3207.179932
2020-06-10,3213.419922,3223.270020,3181.489990,3190.139893
2020-06-11,3123.530029,3123.530029,2999.489990,3002.100098
2020-06-12,3071.040039,3088.419922,2984.469971,3041.310059
2020-06-15,2993.760010,3079.760010,2965.659912,3066.590088
2020-06-16,3131.000000,3153.449951,3076.060059,3124.739990
2020-06-17,3136.129883,3141.159912,3108.030029,3113.489990
2020-06-18,3101.639893,3120.000000,3093.510010,3115.340088
2020-06-19,3140.290039,3155.530029,3083.110107,3097.739990
2020-06-22,3094.419922,3120.919922,3079.389893,3117.860107
2020-06-23,3138.699951,3154.899902,3127.120117,3131.290039
2020-06-24,3114.399902,3115.010010,3032.129883,3050.330078
2020-06-25,3046.600098,3086.250000,3024.010010,3083.760010
2020-06-26,3073.199951,3073.729980,3004.629883,3009.050049
2020-06-29,3018.590088,3053.889893,2999.739990,3053.239990
2020-06-30,3050.199951,3111.510010,3047.830078,3100.290039
2020-07-01,3105.919922,3128.439941,3101.169922,3115.860107
2020-07-02,3143.639893,3165.810059,3124.520020,3130.010010
2020-07-06,3155.290039,3182.590088,3155.290039,3179.719971
2020-07-07,3166.439941,3184.149902,3142.929932,3145.320068
2020-07-08,3153.070068,3171.800049,3136.530029,3169.939941
2020-07-09,3176.169922,3179.780029,3115.699951,3152.050049
2020-07-10,3152.469971,3186.820068,3136.219971,3185.040039
2020-07-13,3205.080078,3235.320068,3149.429932,3155.219971
2020-07-14,3141.110107,3200.949951,3127.659912,3197.520020
2020-07-15,3225.979980,3238.280029,3200.760010,3226.560059
2020-07-16,3208.360107,3220.389893,3198.590088,3215.570068
2020-07-17,3224.209961,3233.520020,3205.649902,3224.729980
2020-07-20,3224.290039,3258.610107,3215.159912,3251.840088
2020-07-21,3268.520020,3277.290039,3247.770020,3257.300049
2020-07-22,3254.860107,3279.320068,3253.100098,3276.020020
2020-07-23,3271.639893,3279.989990,3222.659912,3235.659912
2020-07-24,3218.580078,3227.260010,3200.050049,3215.629883
2020-07-27,3219.840088,3241.429932,3214.250000,3239.409912
2020-07-28,3234.270020,3243.719971,3216.169922,3218.439941
2020-07-29,3227.219971,3264.739990,3227.219971,3258.439941
2020-07-30,3231.760010,3250.919922,3204.129883,3246.219971
2020-07-31,3270.449951,3272.169922,3220.260010,3271.120117
2020-08-03,3288.260010,3302.729980,3284.530029,3294.610107
2020-08-04,3289.919922,3306.840088,3286.370117,3306.510010
2020-08-05,3317.370117,3330.770020,3317.370117,3327.770020
